0,1,2,3,4,5
"The showrooms of the House of Oliver were smaller and less grand than those at the House of Mattli but the dÂ©cor was newer and fresher , pale grey drapes , ultra modern black furniture and a great deal of gleaming stainless steel .",0,42,steel,NOUN,an alloy of iron with small amounts of carbon; widely used in construction; mechanical properties can be varied over a wide range<FF>a cutting or thrusting weapon that has a long metal blade and a hilt with a hand guard<FF>knife sharpener consisting of a ridged steel rod<FF>
"Gary was in the workroom when Paula arrived , pinning a length of vibrant pink chiffon sarong-style around one of his models .",0,4,workroom,NOUN,room where work is done<FF>
"Gary was in the workroom when Paula arrived , pinning a length of vibrant pink chiffon sarong-style around one of his models .",0,11,length,NOUN,the linear extent in space from one end to the other; the longest dimension of something that is fixed in place<FF>continuance in time<FF>the property of being the extent of something from beginning to end<FF>size of the gap between two places<FF>a section of something that is long and narrow<FF>
"Gary was in the workroom when Paula arrived , pinning a length of vibrant pink chiffon sarong-style around one of his models .",0,15,chiffon,NOUN,a sheer fabric of silk or rayon<FF>
"Gary was in the workroom when Paula arrived , pinning a length of vibrant pink chiffon sarong-style around one of his models .",0,16,sarong-style,NOUN,sarong-style<FF>
"Gary was in the workroom when Paula arrived , pinning a length of vibrant pink chiffon sarong-style around one of his models .",1,21,models,NOUN,a hypothetical description of a complex entity or process<FF>a type of product<FF>a person who poses for a photographer or painter or sculptor<FF>representation of something (sometimes on a smaller scale)<FF>something to be imitated<FF>someone worthy of imitation<FF>a representative form or pattern<FF>a woman who wears clothes to display fashions<FF>the act of representing something (usually on a smaller scale)<FF>
Ã¢ÂÂ What are you doing here ? he asked without moving his lips .,0,0,Ã¢ÂÂ,NOUN,Ã¢ÂÂ<FF>
Ã¢ÂÂ What are you doing here ? he asked without moving his lips .,0,1,What,NOUN,What<FF>
Ã¢ÂÂ What are you doing here ? he asked without moving his lips .,0,12,lips,NOUN,either of two fleshy folds of tissue that surround the mouth and play a role in speaking<FF>(botany) either of the two parts of a bilabiate corolla or calyx<FF>an impudent or insolent rejoinder<FF>the top edge of a vessel or other container<FF>either the outer margin or the inner margin of the aperture of a gastropod's shell<FF>
Paula perched herself against the cutting table trying to look nonchalant .,0,6,table,NOUN,a set of data arranged in rows and columns<FF>a piece of furniture having a smooth flat top that is usually supported by one or more vertical legs<FF>a piece of furniture with tableware for a meal laid out on it<FF>flat tableland with steep edges<FF>a company of people assembled at a table for a meal or game<FF>food or meals in general<FF>
"Ã¢ÂÂ I 've left Mattli , she said .",0,0,Ã¢ÂÂ,NOUN,Ã¢ÂÂ<FF>
"Gary stared at her for a moment , pins spewing from his mouth and catching on the front of his black jersey .",0,6,moment,NOUN,a particular point in time<FF>an indefinitely short time<FF>at this time<FF>having important effects or influence<FF>a turning force produced by an object acting at a distance (or a measure of that force)<FF>the n-th moment of a distribution is the expected value of the n-th power of the deviations from a fixed value<FF>
"Gary stared at her for a moment , pins spewing from his mouth and catching on the front of his black jersey .",0,8,pins,NOUN,a piece of jewelry that is pinned onto the wearer's garment<FF>when a wrestler's shoulders are forced to the mat<FF>small markers inserted into a surface to mark scores or define locations etc.<FF>a number you choose and use to gain access to various accounts<FF>informal terms for the leg<FF>axis consisting of a short shaft that supports something that turns<FF>cylindrical tumblers consisting of two parts that are held in place by springs; when they are aligned with a key the bolt can be thrown<FF>flagpole used to mark the position of the hole on a golf green<FF>a small slender (often pointed) piece of wood or metal used to support or fasten or attach things<FF>a holder attached to the gunwale of a boat that holds the oar in place and acts as a fulcrum for rowing<FF>a club-shaped wooden object used in bowling; set up in triangular groups of ten as the target<FF>
"Gary stared at her for a moment , pins spewing from his mouth and catching on the front of his black jersey .",0,12,mouth,NOUN,the opening through which food is taken in and vocalizations emerge<FF>the externally visible part of the oral cavity on the face and the system of organs surrounding the opening<FF>an opening that resembles a mouth (as of a cave or a gorge)<FF>the point where a stream issues into a larger body of water<FF>a person conceived as a consumer of food<FF>a spokesperson (as a lawyer)<FF>an impudent or insolent rejoinder<FF>the opening of a jar or bottle<FF>
"Gary stared at her for a moment , pins spewing from his mouth and catching on the front of his black jersey .",0,17,front,NOUN,the side that is forward or prominent<FF>the line along which opposing armies face each other<FF>the outward appearance of a person<FF>the side that is seen or that goes first<FF>a person used as a cover for some questionable activity<FF>a sphere of activity involving effort<FF>(meteorology) the atmospheric phenomenon created at the boundary between two different air masses<FF>the immediate proximity of someone or something<FF>the part of something that is nearest to the normal viewer<FF>a group of people with a common ideology who try together to achieve certain general goals<FF>
"Gary stared at her for a moment , pins spewing from his mouth and catching on the front of his black jersey .",0,21,jersey,NOUN,a Mid-Atlantic state on the Atlantic; one of the original 13 colonies<FF>the largest of the Channel Islands<FF>a close-fitting pullover shirt<FF>a slightly elastic machine-knit fabric<FF>a breed of diary cattle developed on the island of Jersey<FF>
Then he unpinned the length of chiffon and let it fall to the floor .,0,4,length,NOUN,the linear extent in space from one end to the other; the longest dimension of something that is fixed in place<FF>continuance in time<FF>the property of being the extent of something from beginning to end<FF>size of the gap between two places<FF>a section of something that is long and narrow<FF>
Then he unpinned the length of chiffon and let it fall to the floor .,0,6,chiffon,NOUN,a sheer fabric of silk or rayon<FF>
Then he unpinned the length of chiffon and let it fall to the floor .,0,13,floor,NOUN,"the inside lower horizontal surface (as of a room, hallway, tent, or other structure)<FF>a structure consisting of a room or set of rooms at a single position along a vertical scale<FF>a lower limit<FF>the ground on which people and animals move about<FF>the bottom surface of any lake or other body of water<FF>the lower inside surface of any hollow structure<FF>the occupants of a floor<FF>the parliamentary right to address an assembly<FF>the legislative hall where members debate and vote and conduct other business<FF>a large room in a exchange where the trading is done<FF>"
"The model stood motionless , clad in nothing but her bra and stockings , waiting for his instructions .",1,1,model,NOUN,a hypothetical description of a complex entity or process<FF>a type of product<FF>a person who poses for a photographer or painter or sculptor<FF>representation of something (sometimes on a smaller scale)<FF>something to be imitated<FF>someone worthy of imitation<FF>a representative form or pattern<FF>a woman who wears clothes to display fashions<FF>the act of representing something (usually on a smaller scale)<FF>
"The model stood motionless , clad in nothing but her bra and stockings , waiting for his instructions .",0,3,motionless,NOUN,not in physical motion<FF>
"The model stood motionless , clad in nothing but her bra and stockings , waiting for his instructions .",0,7,nothing,NOUN,a quantity of no importance<FF>
"The model stood motionless , clad in nothing but her bra and stockings , waiting for his instructions .",0,10,bra,NOUN,an undergarment worn by women to support their breasts<FF>
"The model stood motionless , clad in nothing but her bra and stockings , waiting for his instructions .",0,12,stockings,NOUN,close-fitting hosiery to cover the foot and leg; come in matched pairs (usually used in the plural)<FF>the activity of supplying a stock of something<FF>
"The model stood motionless , clad in nothing but her bra and stockings , waiting for his instructions .",0,17,instructions,NOUN,a manual usually accompanying a technical device and explaining how to install or operate it<FF>a message describing how something is to be done<FF>the activities of educating or instructing; activities that impart knowledge or skill<FF>the profession of a teacher<FF>(computer science) a line of code written as part of a computer program<FF>
"Ã¢ÂÂ We 'll leave this for now , Claudia , he said .",0,0,Ã¢ÂÂ,NOUN,Ã¢ÂÂ<FF>
"Ã¢ÂÂ See if you can rustle up a cup of tea for Paula and me , please .",0,0,Ã¢ÂÂ,NOUN,Ã¢ÂÂ<FF>
"Ã¢ÂÂ See if you can rustle up a cup of tea for Paula and me , please .",0,8,cup,NOUN,a small open container usually used for drinking; usually has a handle<FF>the quantity a cup will hold<FF>any cup-shaped concavity<FF>a United States liquid unit equal to 8 fluid ounces<FF>cup-shaped plant organ<FF>a punch served in a pitcher instead of a punch bowl<FF>the hole (or metal container in the hole) on a golf green<FF>a large metal vessel with two handles that is awarded as a trophy to the winner of a competition<FF>
"Ã¢ÂÂ See if you can rustle up a cup of tea for Paula and me , please .",0,10,tea,NOUN,a beverage made by steeping tea leaves in water<FF>a light midafternoon meal of tea and sandwiches or cakes<FF>a tropical evergreen shrub or small tree extensively cultivated in e.g. China and Japan and India; source of tea leaves<FF>a reception or party at which tea is served<FF>dried leaves of the tea shrub; used to make tea<FF>
The girl pulled on her wrap and moved to the door looking back over her shoulder as she went and Paula was aware of the hostility in her gaze .,0,1,girl,NOUN,a young woman<FF>a youthful female person<FF>a female human offspring<FF>a girl or young woman with whom a man is romantically involved<FF>a friendly informal reference to a grown woman<FF>
The girl pulled on her wrap and moved to the door looking back over her shoulder as she went and Paula was aware of the hostility in her gaze .,0,5,wrap,NOUN,cloak that is folded or wrapped around a person<FF>a sandwich in which the filling is rolled up in a soft tortilla<FF>the covering (usually paper or cellophane) in which something is wrapped<FF>
The girl pulled on her wrap and moved to the door looking back over her shoulder as she went and Paula was aware of the hostility in her gaze .,0,10,door,NOUN,a swinging or sliding barrier that will close the entrance to a room or building or vehicle<FF>the entrance (the space in a wall) through which you enter or leave a room or building; the space that a door can close<FF>anything providing a means of access (or escape)<FF>a structure where people live or work (usually ordered along a street or road)<FF>a room that is entered via a door<FF>
The girl pulled on her wrap and moved to the door looking back over her shoulder as she went and Paula was aware of the hostility in her gaze .,0,15,shoulder,NOUN,the part of the body between the neck and the upper arm<FF>a cut of meat including the upper joint of the foreleg<FF>a ball-and-socket joint between the head of the humerus and a cavity of the scapula<FF>the part of a garment that covers or fits over the shoulder<FF>a narrow edge of land (usually unpaved) along the side of a road<FF>
The girl pulled on her wrap and moved to the door looking back over her shoulder as she went and Paula was aware of the hostility in her gaze .,0,25,hostility,NOUN,a hostile (very unfriendly) disposition<FF>a state of deep-seated ill-will<FF>the feeling of a hostile person<FF>violent action that is hostile and usually unprovoked<FF>
The girl pulled on her wrap and moved to the door looking back over her shoulder as she went and Paula was aware of the hostility in her gaze .,0,28,gaze,NOUN,a long fixed look<FF>
"Why was it all women hated her so , even when they did n't know her ?",0,4,women,NOUN,an adult female person (as opposed to a man)<FF>a female person who plays a significant role (wife or mistress or girlfriend) in the life of a particular man<FF>a human female employed to do housework<FF>women as a class<FF>
"Gary got up , took Paula by the arm and led her over to the low sofa .",0,8,arm,NOUN,a human limb; technically the part of the superior limb between the shoulder and the elbow but commonly used to refer to the whole superior limb<FF>any projection that is thought to resemble a human arm<FF>any instrument or instrumentality used in fighting or hunting<FF>the part of an armchair or sofa that supports the elbow and forearm of a seated person<FF>a division of some larger or more complex organization<FF>the part of a garment that is attached at the armhole and that provides a cloth covering for the arm<FF>
"Gary got up , took Paula by the arm and led her over to the low sofa .",0,16,sofa,NOUN,an upholstered seat for more than one person<FF>
Paula related what had happened and saw Gary turn pale .,0,2,what,NOUN,what<FF>
"Even worse , someone of her stature could make a hell of a lot of trouble for me , even if she does n't .",0,3,someone,NOUN,a human being<FF>
"Even worse , someone of her stature could make a hell of a lot of trouble for me , even if she does n't .",1,6,stature,NOUN,high level of respect gained by impressive development or achievement<FF>(of a standing person) the distance from head to foot<FF>
"Even worse , someone of her stature could make a hell of a lot of trouble for me , even if she does n't .",1,10,hell,NOUN,any place of pain and turmoil<FF>a cause of difficulty and suffering<FF>(Christianity) the abode of Satan and the forces of evil; where sinners suffer eternal punishment; - John Milton; ; -Dr. Johnson<FF>(religion) the world of the dead; -Theognis<FF>violent and excited activity<FF>noisy and unrestrained mischief<FF>
"Even worse , someone of her stature could make a hell of a lot of trouble for me , even if she does n't .",0,13,lot,NOUN,(often followed by `of') a large number or amount or extent<FF>a parcel of land having fixed boundaries<FF>an unofficial association of people or groups<FF>your overall circumstances or condition in life (including everything that happens to you)<FF>anything (straws or pebbles etc.) taken or chosen at random<FF>any collection in its entirety<FF>(Old Testament) nephew of Abraham; God destroyed Sodom and Gomorrah but chose to spare Lot and his family who were told to flee without looking back at the destruction<FF>
"Even worse , someone of her stature could make a hell of a lot of trouble for me , even if she does n't .",0,15,trouble,NOUN,a source of difficulty<FF>an angry disturbance<FF>an event causing distress or pain<FF>an effort that is inconvenient<FF>a strong feeling of anxiety<FF>an unwanted pregnancy<FF>
Ã¢ÂÂ But Gary Ã¢ÂÂ I have n't been spying for you !,0,0,Ã¢ÂÂ,NOUN,Ã¢ÂÂ<FF>
I have n't even mentioned a single detail of the Mattli collection .,0,7,detail,NOUN,an isolated fact that is considered separately from the whole<FF>a small part that can be considered separately from the whole<FF>extended treatment of particulars<FF>a crew of workers selected for a particular task<FF>a temporary military unit<FF>
I have n't even mentioned a single detail of the Mattli collection .,0,11,collection,NOUN,several things grouped together or considered as a whole<FF>a publication containing a variety of works<FF>request for a sum of money<FF>the act of gathering something together<FF>
Ã¢ÂÂ You know that and so do I. But suppose I 've done something similar ?,0,0,Ã¢ÂÂ,NOUN,Ã¢ÂÂ<FF>
Ã¢ÂÂ You know that and so do I. But suppose I 've done something similar ?,0,7,I.,NOUN,I.<FF>
Ã¢ÂÂ You know that and so do I. But suppose I 've done something similar ?,0,13,something,NOUN,something<FF>
It happens every season Ã¢ÂÂ by sheer chance and law of averages some of the ideas are bound to come up .,0,3,season,NOUN,a period of the year marked by special events or activities in some field<FF>one of the natural periods into which the year is divided by the equinoxes and solstices or atmospheric conditions<FF>a recurrent time marked by major holidays<FF>
It happens every season Ã¢ÂÂ by sheer chance and law of averages some of the ideas are bound to come up .,0,7,chance,NOUN,a possibility due to a favorable combination of circumstances<FF>an unknown and unpredictable phenomenon that causes an event to result one way rather than another<FF>a risk involving danger<FF>a measure of how likely it is that some event will occur; a number expressing the ratio of favorable cases to the whole number of cases possible<FF>the possibility of future success<FF>
It happens every season Ã¢ÂÂ by sheer chance and law of averages some of the ideas are bound to come up .,1,9,law,NOUN,the collection of rules imposed by authority<FF>legal document setting forth rules governing a particular kind of activity<FF>a rule or body of rules of conduct inherent in human nature and essential to or binding upon human society<FF>a generalization that describes recurring facts or events in nature<FF>the branch of philosophy concerned with the law and the principles that lead courts to make the decisions they do<FF>the learned profession that is mastered by graduate study in a law school and that is responsible for the judicial system<FF>the force of policemen and officers<FF>
It happens every season Ã¢ÂÂ by sheer chance and law of averages some of the ideas are bound to come up .,0,11,averages,NOUN,a statistic describing the location of a distribution<FF>(sports) the ratio of successful performances to opportunities<FF>an intermediate scale value regarded as normal or usual<FF>
It happens every season Ã¢ÂÂ by sheer chance and law of averages some of the ideas are bound to come up .,0,15,ideas,NOUN,the content of cognition; the main thing you are thinking about<FF>your intention; what you intend to do<FF>a personal view<FF>an approximate calculation of quantity or degree or worth<FF>(music) melodic subject of a musical composition<FF>
"There are always accusations of piracy and copy-catting , though they ca n't usually be substantiated .",0,3,accusations,NOUN,a formal charge of wrongdoing brought against a person; the act of imputing blame or guilt<FF>an assertion that someone is guilty of a fault or offence<FF>
"There are always accusations of piracy and copy-catting , though they ca n't usually be substantiated .",1,5,piracy,NOUN,hijacking on the high seas or in similar contexts; taking a ship or plane away from the control of those who are legally entitled to it<FF>the act of plagiarizing; taking someone's words or ideas as if they were your own<FF>
"There are always accusations of piracy and copy-catting , though they ca n't usually be substantiated .",0,7,copy-catting,NOUN,copy-catting<FF>
Gary ran a distracted hand through his mop of fair hair .,0,4,hand,NOUN,the (prehensile) extremity of the superior limb<FF>a hired laborer on a farm or ranch<FF>something written by hand<FF>ability<FF>a position given by its location to the side of an object<FF>the cards held in a card game by a given player at any given time<FF>one of two sides of an issue<FF>a rotating pointer on the face of a timepiece<FF>a unit of length equal to 4 inches; used in measuring horses<FF>a member of the crew of a ship<FF>a card player in a game of bridge<FF>a round of applause to signify approval<FF>terminal part of the forelimb in certain vertebrates (e.g. apes or kangaroos); - Springfield (Mass.) Union<FF>physical assistance<FF>
Gary ran a distracted hand through his mop of fair hair .,1,7,mop,NOUN,cleaning implement consisting of absorbent material fastened to a handle; for cleaning floors<FF>
Gary ran a distracted hand through his mop of fair hair .,0,10,hair,NOUN,a covering for the body (or parts of it) consisting of a dense growth of threadlike structures (as on the human head); helps to prevent heat loss<FF>a very small distance or space<FF>filamentous hairlike growth on a plant<FF>any of the cylindrical filaments characteristically growing from the epidermis of a mammal<FF>cloth woven from horsehair or camelhair; used for upholstery or stiffening in garments<FF>a filamentous projection or process on an organism<FF>
Ã¢ÂÂ You 're going to have to describe the Mattli collection to me .,0,0,Ã¢ÂÂ,NOUN,Ã¢ÂÂ<FF>
Ã¢ÂÂ You 're going to have to describe the Mattli collection to me .,0,10,collection,NOUN,several things grouped together or considered as a whole<FF>a publication containing a variety of works<FF>request for a sum of money<FF>the act of gathering something together<FF>
You ca n't steal their ideas !,0,5,ideas,NOUN,the content of cognition; the main thing you are thinking about<FF>your intention; what you intend to do<FF>a personal view<FF>an approximate calculation of quantity or degree or worth<FF>(music) melodic subject of a musical composition<FF>
"Ã¢ÂÂ No , idiot Ã¢ÂÂ not so that I can steal them .",0,0,Ã¢ÂÂ,NOUN,Ã¢ÂÂ<FF>
"Ã¢ÂÂ No , idiot Ã¢ÂÂ not so that I can steal them .",0,3,idiot,NOUN,a person of subnormal intelligence<FF>
"So that I can go through my designs and make quite certain that there is not one collar , not one cuff detail , not the slightest influence that they could accuse me of copying from them .",1,7,designs,NOUN,the act of working out the form of something (as by making a sketch or outline or plan)<FF>an arrangement scheme<FF>something intended as a guide for making something else<FF>a decorative or artistic work<FF>an anticipated outcome that is intended or that guides your planned actions<FF>a preliminary sketch indicating the plan for something<FF>the creation of something in the mind<FF>
"So that I can go through my designs and make quite certain that there is not one collar , not one cuff detail , not the slightest influence that they could accuse me of copying from them .",0,17,collar,NOUN,"a band that fits around the neck and is usually folded over<FF>(zoology) an encircling band or marking around the neck of any animal<FF>anything worn or placed about the neck<FF>a short ring fastened over a rod or shaft to limit, guide, or secure a machine part<FF>the stitching that forms the rim of a shoe or boot<FF>a band of leather or rope that is placed around an animal's neck as a harness or to identify it<FF>necklace that fits tightly around a woman's neck<FF>a figurative restraint<FF>the act of apprehending (especially apprehending a criminal)<FF>"
"So that I can go through my designs and make quite certain that there is not one collar , not one cuff detail , not the slightest influence that they could accuse me of copying from them .",0,21,cuff,NOUN,the lap consisting of a turned-back hem encircling the end of the sleeve or leg<FF>shackle that consists of a metal loop that can be locked around the wrist; usually used in pairs<FF>
"So that I can go through my designs and make quite certain that there is not one collar , not one cuff detail , not the slightest influence that they could accuse me of copying from them .",0,22,detail,NOUN,an isolated fact that is considered separately from the whole<FF>a small part that can be considered separately from the whole<FF>extended treatment of particulars<FF>a crew of workers selected for a particular task<FF>a temporary military unit<FF>
"So that I can go through my designs and make quite certain that there is not one collar , not one cuff detail , not the slightest influence that they could accuse me of copying from them .",0,27,influence,NOUN,a power to affect persons or events especially power based on prestige etc<FF>causing something without any direct or apparent effort<FF>a cognitive factor that tends to have an effect on what you do<FF>the effect of one thing (or person) on another<FF>one having power to influence another<FF>
Oh Jesus Christ ! Ã¢ÂÂ suppose there 's something major ?,0,8,something,NOUN,something<FF>
My peg top evening gown Ã¢ÂÂ my beautiful cerise lace Ã¢ÂÂ I could end up having to rethink the whole collection !,0,3,evening,NOUN,the latter part of the day (the period of decreasing daylight from late afternoon until nightfall)<FF>a later concluding time period<FF>the early part of night (from dinner until bedtime) spent in a special way<FF>
My peg top evening gown Ã¢ÂÂ my beautiful cerise lace Ã¢ÂÂ I could end up having to rethink the whole collection !,0,4,gown,NOUN,"a woman's dress, usually with a close-fitting bodice and a long flared skirt, often worn on formal occasions<FF>the members of a university as distinguished from the other residents of the town in which the university is located<FF>lingerie consisting of a loose dress designed to be worn in bed by women<FF>protective garment worn by surgeons during operations<FF>outerwear consisting of a long flowing garment used for official or ceremonial occasions<FF>"
My peg top evening gown Ã¢ÂÂ my beautiful cerise lace Ã¢ÂÂ I could end up having to rethink the whole collection !,0,8,cerise,NOUN,a red the color of ripe cherries<FF>
My peg top evening gown Ã¢ÂÂ my beautiful cerise lace Ã¢ÂÂ I could end up having to rethink the whole collection !,0,9,lace,NOUN,a cord that is drawn through eyelets or around hooks in order to draw together two edges (as of a shoe or garment)<FF>a delicate decorative fabric woven in an open web of symmetrical patterns<FF>
My peg top evening gown Ã¢ÂÂ my beautiful cerise lace Ã¢ÂÂ I could end up having to rethink the whole collection !,0,20,collection,NOUN,several things grouped together or considered as a whole<FF>a publication containing a variety of works<FF>request for a sum of money<FF>the act of gathering something together<FF>
Ã¢ÂÂ For goodness sake stop panicking !,0,0,Ã¢ÂÂ,NOUN,Ã¢ÂÂ<FF>
Ã¢ÂÂ For goodness sake stop panicking !,0,2,goodness,NOUN,that which is pleasing or valuable or useful<FF>moral excellence or admirableness<FF>
Ã¢ÂÂ For goodness sake stop panicking !,0,3,sake,NOUN,a reason for wanting something done<FF>Japanese alcoholic beverage made from fermented rice; usually served hot<FF>the purpose of achieving or obtaining<FF>
"Paula said , though she could feel the seeds of panic herself .",1,8,seeds,NOUN,a small hard fruit<FF>a mature fertilized plant ovule consisting of an embryo and its food source and having a protective coat or testa<FF>one of the outstanding players in a tournament<FF>anything that provides inspiration for later work<FF>the thick white fluid containing spermatozoa that is ejaculated by the male genital tract<FF>
"Paula said , though she could feel the seeds of panic herself .",0,10,panic,NOUN,an overwhelming feeling of fear and anxiety<FF>sudden mass fear and anxiety over anticipated events<FF>
Ã¢ÂÂ I 'm sure there 's nothing to worry about .,0,0,Ã¢ÂÂ,NOUN,Ã¢ÂÂ<FF>
Ã¢ÂÂ I 'm sure there 's nothing to worry about .,0,6,nothing,NOUN,a quantity of no importance<FF>
Ã¢ÂÂ I only hope you 're right ! he said in anguished tones .,0,0,Ã¢ÂÂ,NOUN,Ã¢ÂÂ<FF>
Ã¢ÂÂ I only hope you 're right ! he said in anguished tones .,0,12,tones,NOUN,"the quality of a person's voice<FF>(linguistics) a pitch or change in pitch of the voice that serves to distinguish words in tonal languages<FF>(music) the distinctive property of a complex sound (a voice or noise or musical sound)<FF>the general atmosphere of a place or situation and the effect that it has on people<FF>a quality of a given color that differs slightly from another color<FF>a notation representing the pitch and duration of a musical sound<FF>a steady sound without overtones<FF>the elastic tension of living muscles, arteries, etc. that facilitate response to stimuli<FF>a musical interval of two semitones<FF>the quality of something (an act or a piece of writing) that reveals the attitudes and presuppositions of the author<FF>"
"The model came in with the cups of tea , still glowering darkly at Paula from beneath her fringe of false eyelashes .",1,1,model,NOUN,a hypothetical description of a complex entity or process<FF>a type of product<FF>a person who poses for a photographer or painter or sculptor<FF>representation of something (sometimes on a smaller scale)<FF>something to be imitated<FF>someone worthy of imitation<FF>a representative form or pattern<FF>a woman who wears clothes to display fashions<FF>the act of representing something (usually on a smaller scale)<FF>
"The model came in with the cups of tea , still glowering darkly at Paula from beneath her fringe of false eyelashes .",0,6,cups,NOUN,a small open container usually used for drinking; usually has a handle<FF>the quantity a cup will hold<FF>any cup-shaped concavity<FF>a United States liquid unit equal to 8 fluid ounces<FF>cup-shaped plant organ<FF>a punch served in a pitcher instead of a punch bowl<FF>the hole (or metal container in the hole) on a golf green<FF>a large metal vessel with two handles that is awarded as a trophy to the winner of a competition<FF>
"The model came in with the cups of tea , still glowering darkly at Paula from beneath her fringe of false eyelashes .",0,8,tea,NOUN,a beverage made by steeping tea leaves in water<FF>a light midafternoon meal of tea and sandwiches or cakes<FF>a tropical evergreen shrub or small tree extensively cultivated in e.g. China and Japan and India; source of tea leaves<FF>a reception or party at which tea is served<FF>dried leaves of the tea shrub; used to make tea<FF>
"The model came in with the cups of tea , still glowering darkly at Paula from beneath her fringe of false eyelashes .",0,18,fringe,NOUN,the outside boundary or surface of something<FF>a part of the city far removed from the center<FF>one of the light or dark bands produced by the interference and diffraction of light<FF>a social group holding marginal or extreme views<FF>a border of hair that is cut short and hangs across the forehead<FF>an ornamental border consisting of short lengths of hanging threads or tassels<FF>
"The model came in with the cups of tea , still glowering darkly at Paula from beneath her fringe of false eyelashes .",0,21,eyelashes,NOUN,any of the short curved hairs that grow from the edges of the eyelids<FF>
It was clear she was blaming Paula bitterly for the interrupted afternoon and her boss 's drastic change of mood .,0,11,afternoon,NOUN,the part of the day between noon and evening<FF>a conventional expression of greeting or farewell<FF>
It was clear she was blaming Paula bitterly for the interrupted afternoon and her boss 's drastic change of mood .,0,14,boss,NOUN,a person who exercises control over workers<FF>a person responsible for hiring workers<FF>a person who exercises control and makes decisions<FF>a leader in a political party who controls votes and dictates appointments<FF>a circular rounded projection or protuberance<FF>wild and domestic cattle; in some classifications placed in the subfamily Bovinae or tribe Bovini<FF>
It was clear she was blaming Paula bitterly for the interrupted afternoon and her boss 's drastic change of mood .,0,17,change,NOUN,an event that occurs when something passes from one state or phase to another<FF>a relational difference between states; especially between states before and after some event<FF>the action of changing something<FF>the result of alteration or modification<FF>the balance of money received when the amount you tender is greater than the amount due<FF>a thing that is different<FF>a different or fresh set of clothes<FF>coins of small denomination regarded collectively<FF>money received in return for its equivalent in a larger denomination or a different currency<FF>a difference that is usually pleasant<FF>
It was clear she was blaming Paula bitterly for the interrupted afternoon and her boss 's drastic change of mood .,0,19,mood,NOUN,a characteristic (habitual or relatively temporary) state of feeling<FF>the prevailing psychological state<FF>verb inflections that express how the action or state is conceived by the speaker<FF>
And with a miserable face like hers I 'm surprised you ever get any work done at all .,0,4,face,NOUN,the front of the human head from the forehead to the chin and ear to ear<FF>the feelings expressed on a person's face<FF>the general outward appearance of something<FF>the striking or working surface of an implement<FF>a part of a person that is used to refer to a person<FF>a surface forming part of the outside of an object<FF>the part of an animal corresponding to the human face<FF>the side upon which the use of a thing depends (usually the most prominent surface of an object)<FF>a contorted facial expression<FF>a specific size and style of type within a type family<FF>status in the eyes of others<FF>impudent aggressiveness<FF>a vertical surface of a building or cliff<FF>
And with a miserable face like hers I 'm surprised you ever get any work done at all .,0,14,work,NOUN,activity directed toward making or doing something<FF>a product produced or accomplished through the effort or activity or agency of a person or thing<FF>the occupation for which you are paid<FF>applying the mind to learning and understanding a subject (especially by reading)<FF>(physics) a manifestation of energy; the transfer of energy from one physical system to another expressed as the product of a force and the distance through which it moves a body in the direction of that force<FF>a place where work is done<FF>the total output of a writer or artist (or a substantial part of it)<FF>
Ã¢ÂÂ She 's the best I could get Ã¢ÂÂ¦,0,0,Ã¢ÂÂ,NOUN,Ã¢ÂÂ<FF>
"Ã¢ÂÂ Anyway , you 've got me now so you can get rid of her .",0,0,Ã¢ÂÂ,NOUN,Ã¢ÂÂ<FF>
Ã¢ÂÂ What do you mean ?,0,0,Ã¢ÂÂ,NOUN,Ã¢ÂÂ<FF>
Ã¢ÂÂ What do you mean ?,0,1,What,NOUN,What<FF>
He looked like a worried small boy .,0,6,boy,NOUN,a youthful male person<FF>a friendly informal reference to a grown man<FF>a male human offspring<FF>(ethnic slur) offensive and disparaging term for Black man<FF>
Ã¢ÂÂ I told you Ã¢ÂÂ I 've left Mattli .,0,0,Ã¢ÂÂ,NOUN,Ã¢ÂÂ<FF>
Gary 's expression became even more anxious .,1,2,expression,NOUN,the feelings expressed on a person's face<FF>expression without words<FF>the communication (in speech or writing) of your beliefs or opinions<FF>a word or phrase that particular people use in particular situations<FF>the style of expressing yourself<FF>a group of symbols that make a mathematical statement<FF>(genetics) the process of expressing a gene<FF>a group of words that form a constituent of a sentence and are considered as a single unit<FF>the act of forcing something out by squeezing or pressing<FF>
Ã¢ÂÂ You know I 'd give my right arm to have someone as good as you to model for me !,0,0,Ã¢ÂÂ,NOUN,Ã¢ÂÂ<FF>
Ã¢ÂÂ You know I 'd give my right arm to have someone as good as you to model for me !,0,8,arm,NOUN,a human limb; technically the part of the superior limb between the shoulder and the elbow but commonly used to refer to the whole superior limb<FF>any projection that is thought to resemble a human arm<FF>any instrument or instrumentality used in fighting or hunting<FF>the part of an armchair or sofa that supports the elbow and forearm of a seated person<FF>a division of some larger or more complex organization<FF>the part of a garment that is attached at the armhole and that provides a cloth covering for the arm<FF>
Ã¢ÂÂ You know I 'd give my right arm to have someone as good as you to model for me !,0,11,someone,NOUN,a human being<FF>
But I told you before Ã¢ÂÂ I could n't afford to pay you what you 're worth .,0,13,what,NOUN,what<FF>
