0,1,2,3,4,5
mount slides for macroscopic analysis .,0,0,mount,VERB,"attach to a support<FF>go up or advance<FF>fix onto a backing, setting, or support<FF>put up or launch<FF>get up on the back of<FF>go upward with gradual or continuous progress<FF>prepare and supply with the necessary equipment for execution or performance<FF>copulate with<FF>"
mount a campaign against pornography .,1,0,mount,VERB,"attach to a support<FF>go up or advance<FF>fix onto a backing, setting, or support<FF>put up or launch<FF>get up on the back of<FF>go upward with gradual or continuous progress<FF>prepare and supply with the necessary equipment for execution or performance<FF>copulate with<FF>"
mount a theater production .,1,0,mount,VERB,"attach to a support<FF>go up or advance<FF>fix onto a backing, setting, or support<FF>put up or launch<FF>get up on the back of<FF>go upward with gradual or continuous progress<FF>prepare and supply with the necessary equipment for execution or performance<FF>copulate with<FF>"
She nags her husband all day long .,0,1,nags,VERB,bother persistently with trivial complaints<FF>worry persistently<FF>remind or urge constantly<FF>
nagging concerns and doubts .,1,0,nagging,VERB,bother persistently with trivial complaints<FF>worry persistently<FF>remind or urge constantly<FF>
negociate securities .,0,0,negociate,VERB,"be successful; achieve a goal<FF>sell or discount<FF>transfer by endorsement to another in return for value received<FF>succeed in passing through, around, or over<FF>confer with another in order to come to terms or reach an agreement<FF>discuss the terms of an arrangement<FF>"
The hiker negociated the high mountain pass .,1,2,negociated,VERB,"be successful; achieve a goal<FF>sell or discount<FF>transfer by endorsement to another in return for value received<FF>succeed in passing through, around, or over<FF>confer with another in order to come to terms or reach an agreement<FF>discuss the terms of an arrangement<FF>"
The parties negociated all night .,0,2,negociated,VERB,"be successful; achieve a goal<FF>sell or discount<FF>transfer by endorsement to another in return for value received<FF>succeed in passing through, around, or over<FF>confer with another in order to come to terms or reach an agreement<FF>discuss the terms of an arrangement<FF>"
The treaty neutralized the small republic .,1,2,neutralized,VERB,make politically neutral and thus inoffensive<FF>make ineffective by counterbalancing the effect of<FF>oppose and mitigate the effects of by contrary actions<FF>get rid of (someone who may be a threat) by killing<FF>make incapable of military action<FF>make chemically neutral<FF>
Her optimism neutralizes his gloom .,1,2,neutralizes,VERB,make politically neutral and thus inoffensive<FF>make ineffective by counterbalancing the effect of<FF>oppose and mitigate the effects of by contrary actions<FF>get rid of (someone who may be a threat) by killing<FF>make incapable of military action<FF>make chemically neutral<FF>
She neutralized the solution .,0,1,neutralized,VERB,make politically neutral and thus inoffensive<FF>make ineffective by counterbalancing the effect of<FF>oppose and mitigate the effects of by contrary actions<FF>get rid of (someone who may be a threat) by killing<FF>make incapable of military action<FF>make chemically neutral<FF>
He nodded his approval .,0,1,nodded,VERB,"express or signify by nodding<FF>lower and raise the head, as to indicate assent or agreement or confirmation<FF>let the head fall forward through drowsiness<FF>sway gently back and forth, as in a nodding motion<FF>be almost asleep<FF>"
The teacher nodded when the student gave the right answer .,0,2,nodded,VERB,"express or signify by nodding<FF>lower and raise the head, as to indicate assent or agreement or confirmation<FF>let the head fall forward through drowsiness<FF>sway gently back and forth, as in a nodding motion<FF>be almost asleep<FF>"
The old man was nodding in his chair .,0,4,nodding,VERB,"express or signify by nodding<FF>lower and raise the head, as to indicate assent or agreement or confirmation<FF>let the head fall forward through drowsiness<FF>sway gently back and forth, as in a nodding motion<FF>be almost asleep<FF>"
the flowers were nodding in the breeze .,1,3,nodding,VERB,"express or signify by nodding<FF>lower and raise the head, as to indicate assent or agreement or confirmation<FF>let the head fall forward through drowsiness<FF>sway gently back and forth, as in a nodding motion<FF>be almost asleep<FF>"
We painted the rooms yellow .,0,1,painted,VERB,"make a painting<FF>apply paint to; coat with paint<FF>make a painting of<FF>apply a liquid to; e.g., paint the gutters with linseed oil<FF>"
He painted his mistress many times .,0,1,painted,VERB,"make a painting<FF>apply paint to; coat with paint<FF>make a painting of<FF>apply a liquid to; e.g., paint the gutters with linseed oil<FF>"
Her violent feelings palpitated the young woman 's heart .,0,3,palpitated,VERB,"cause to throb or beat rapidly<FF>shake with fast, tremulous movements<FF>beat rapidly<FF>"
paste the sign on the wall .,0,0,paste,VERB,join or attach with or as if with glue<FF>hit with the fists<FF>cover the surface of<FF>
paste the sign on the wall .,0,0,paste,VERB,join or attach with or as if with glue<FF>hit with the fists<FF>cover the surface of<FF>
He pasted his opponent .,1,1,pasted,VERB,join or attach with or as if with glue<FF>hit with the fists<FF>cover the surface of<FF>
The new moon peeped through the tree tops .,1,3,peeped,VERB,look furtively<FF>cause to appear<FF>make high-pitched sounds<FF>speak in a hesitant and high-pitched tone of voice<FF>appear as though from hiding<FF>
The cold pierced her bones .,1,2,pierced,VERB,cut or make a way through<FF>move or affect (a person's emotions or bodily feelings) deeply or sharply<FF>sound sharply or shrilly<FF>penetrate or cut through with a sharp instrument<FF>make a hole into<FF>
The scream pierced the night .,1,2,pierced,VERB,cut or make a way through<FF>move or affect (a person's emotions or bodily feelings) deeply or sharply<FF>sound sharply or shrilly<FF>penetrate or cut through with a sharp instrument<FF>make a hole into<FF>
The needle pierced her flesh .,0,2,pierced,VERB,cut or make a way through<FF>move or affect (a person's emotions or bodily feelings) deeply or sharply<FF>sound sharply or shrilly<FF>penetrate or cut through with a sharp instrument<FF>make a hole into<FF>
pin the needle to the shirt .,0,0,pin,VERB,to hold fast or prevent from moving<FF>attach or fasten with pins or as if with pins; .<FF>pierce with a pin<FF>immobilize a piece<FF>
The bugs pinged the lamp shade .,0,2,pinged,VERB,"hit with a pinging noise<FF>sound like a car engine that is firing too early<FF>make a short high-pitched sound<FF>contact, usually in order to remind of something<FF>send a message from one computer to another to check whether it is reachable and active<FF>"
the bullet pinged when they struck the car .,0,2,pinged,VERB,"hit with a pinging noise<FF>sound like a car engine that is firing too early<FF>make a short high-pitched sound<FF>contact, usually in order to remind of something<FF>send a message from one computer to another to check whether it is reachable and active<FF>"
I 'll ping my accountant -- April 15 is nearing .,1,2,ping,VERB,"hit with a pinging noise<FF>sound like a car engine that is firing too early<FF>make a short high-pitched sound<FF>contact, usually in order to remind of something<FF>send a message from one computer to another to check whether it is reachable and active<FF>"
ping your machine in the office .,0,0,ping,VERB,"hit with a pinging noise<FF>sound like a car engine that is firing too early<FF>make a short high-pitched sound<FF>contact, usually in order to remind of something<FF>send a message from one computer to another to check whether it is reachable and active<FF>"
the stock market plunged .,1,3,plunged,VERB,"thrust or throw into<FF>drop steeply<FF>dash violently or with great speed or impetuosity<FF>begin with vigor<FF>cause to be immersed<FF>fall abruptly<FF>immerse briefly into a liquid so as to wet, coat, or saturate<FF>devote (oneself) fully to<FF>"
The professor plunged his students into the study of the Italian text .,1,2,plunged,VERB,"thrust or throw into<FF>drop steeply<FF>dash violently or with great speed or impetuosity<FF>begin with vigor<FF>cause to be immersed<FF>fall abruptly<FF>immerse briefly into a liquid so as to wet, coat, or saturate<FF>devote (oneself) fully to<FF>"
poison someone 's mind .,1,0,poison,VERB,spoil as if by poison<FF>kill with poison<FF>add poison to<FF>kill by its poison<FF>administer poison to<FF>
She poisoned her husband .,0,1,poisoned,VERB,spoil as if by poison<FF>kill with poison<FF>add poison to<FF>kill by its poison<FF>administer poison to<FF>
Her husband poisoned her drink in order to kill her .,0,2,poisoned,VERB,spoil as if by poison<FF>kill with poison<FF>add poison to<FF>kill by its poison<FF>administer poison to<FF>
This mushrooms can poison .,0,3,poison,VERB,spoil as if by poison<FF>kill with poison<FF>add poison to<FF>kill by its poison<FF>administer poison to<FF>
The book portrays the actor as a selfish person .,1,2,portrays,VERB,"portray in words<FF>make a portrait of<FF>assume or act the character of<FF>represent abstractly, for example in a painting, drawing, or sculpture<FF>"
The father is portrayed as a good - looking man in this painting .,0,3,portrayed,VERB,"portray in words<FF>make a portrait of<FF>assume or act the character of<FF>represent abstractly, for example in a painting, drawing, or sculpture<FF>"
This poses an interesting question .,1,1,poses,VERB,introduce<FF>assume a posture as for artistic purposes<FF>pretend to be someone you are not; sometimes with fraudulent intentions<FF>behave affectedly or unnaturally in order to impress others<FF>put into a certain place or abstract location<FF>be a mystery or bewildering to<FF>
We do n't know the woman who posed for Leonardo so often .,0,7,posed,VERB,introduce<FF>assume a posture as for artistic purposes<FF>pretend to be someone you are not; sometimes with fraudulent intentions<FF>behave affectedly or unnaturally in order to impress others<FF>put into a certain place or abstract location<FF>be a mystery or bewildering to<FF>
the salesman pounded the door knocker .,0,2,pounded,VERB,"hit hard with the hand, fist, or some heavy instrument<FF>strike or drive against with a heavy impact<FF>move heavily or clumsily<FF>move rhythmically<FF>partition off into compartments<FF>shut up or confine in any enclosure or within any bounds or limits<FF>place or shut up in a pound<FF>break down and crush by beating, as with a pestle<FF>"
The locks pound the water of the canal .,1,2,pound,VERB,"hit hard with the hand, fist, or some heavy instrument<FF>strike or drive against with a heavy impact<FF>move heavily or clumsily<FF>move rhythmically<FF>partition off into compartments<FF>shut up or confine in any enclosure or within any bounds or limits<FF>place or shut up in a pound<FF>break down and crush by beating, as with a pestle<FF>"
The prisoners are safely pounded .,1,4,pounded,VERB,"hit hard with the hand, fist, or some heavy instrument<FF>strike or drive against with a heavy impact<FF>move heavily or clumsily<FF>move rhythmically<FF>partition off into compartments<FF>shut up or confine in any enclosure or within any bounds or limits<FF>place or shut up in a pound<FF>break down and crush by beating, as with a pestle<FF>"
They poured water over the floor .,0,1,poured,VERB,cause to run<FF>move in large numbers<FF>pour out<FF>flow in a spurt<FF>supply in large amounts or quantities<FF>rain heavily<FF>
They poured water over the floor .,0,1,poured,VERB,cause to run<FF>move in large numbers<FF>pour out<FF>flow in a spurt<FF>supply in large amounts or quantities<FF>rain heavily<FF>
People were pouring out of the theater .,1,2,pouring,VERB,cause to run<FF>move in large numbers<FF>pour out<FF>flow in a spurt<FF>supply in large amounts or quantities<FF>rain heavily<FF>
We poured money into the education of our children .,1,1,poured,VERB,cause to run<FF>move in large numbers<FF>pour out<FF>flow in a spurt<FF>supply in large amounts or quantities<FF>rain heavily<FF>
The crisis precipitated by Russia 's revolution .,1,2,precipitated,VERB,"bring about abruptly<FF>separate as a fine suspension of solid particles<FF>fall from clouds<FF>fall vertically, sharply, or headlong<FF>hurl or throw violently<FF>"
Our economy precipitated into complete ruin .,1,2,precipitated,VERB,"bring about abruptly<FF>separate as a fine suspension of solid particles<FF>fall from clouds<FF>fall vertically, sharply, or headlong<FF>hurl or throw violently<FF>"
The bridge broke and precipitated the train into the river below .,1,4,precipitated,VERB,"bring about abruptly<FF>separate as a fine suspension of solid particles<FF>fall from clouds<FF>fall vertically, sharply, or headlong<FF>hurl or throw violently<FF>"
preserve the peace in the family .,1,0,preserve,VERB,"keep or maintain in unaltered condition; cause to remain or last<FF>keep in safety and protect from harm, decay, loss, or destruction<FF>to keep up and reserve for personal or special use<FF>prevent (food) from rotting<FF>maintain in safety from injury, harm, or danger<FF>keep undisturbed for personal or private use for hunting, shooting, or fishing<FF>"
preserve the forest and the lakes .,0,0,preserve,VERB,"keep or maintain in unaltered condition; cause to remain or last<FF>keep in safety and protect from harm, decay, loss, or destruction<FF>to keep up and reserve for personal or special use<FF>prevent (food) from rotting<FF>maintain in safety from injury, harm, or danger<FF>keep undisturbed for personal or private use for hunting, shooting, or fishing<FF>"
The nurse pricked my finger to get a small blood sample .,0,2,pricked,VERB,"make a small hole into, as with a needle or a thorn<FF>cause a stinging pain<FF>raise<FF>stab or urge on as if with a pointed stick<FF>cause a prickling sensation<FF>to cause a sharp emotional pain<FF>deliver a sting to<FF>"
The needle pricked his skin .,0,2,pricked,VERB,"make a small hole into, as with a needle or a thorn<FF>cause a stinging pain<FF>raise<FF>stab or urge on as if with a pointed stick<FF>cause a prickling sensation<FF>to cause a sharp emotional pain<FF>deliver a sting to<FF>"
The thought of her unhappiness pricked his conscience .,1,5,pricked,VERB,"make a small hole into, as with a needle or a thorn<FF>cause a stinging pain<FF>raise<FF>stab or urge on as if with a pointed stick<FF>cause a prickling sensation<FF>to cause a sharp emotional pain<FF>deliver a sting to<FF>"
The sudden fame puffed her ego .,1,3,puffed,VERB,"smoke and exhale strongly<FF>suck in or take (air)<FF>breathe noisily, as when one is exhausted<FF>make proud or conceited<FF>praise extravagantly<FF>speak in a blustering or scornful manner<FF>to swell or cause to enlarge,<FF>blow hard and loudly<FF>"
The critics puffed up this Broadway production .,1,2,puffed,VERB,"smoke and exhale strongly<FF>suck in or take (air)<FF>breathe noisily, as when one is exhausted<FF>make proud or conceited<FF>praise extravagantly<FF>speak in a blustering or scornful manner<FF>to swell or cause to enlarge,<FF>blow hard and loudly<FF>"
Her faced puffed up from the drugs .,0,2,puffed,VERB,"smoke and exhale strongly<FF>suck in or take (air)<FF>breathe noisily, as when one is exhausted<FF>make proud or conceited<FF>praise extravagantly<FF>speak in a blustering or scornful manner<FF>to swell or cause to enlarge,<FF>blow hard and loudly<FF>"
He pumped bullets into the dummy .,1,1,pumped,VERB,"operate like a pump; move up and down, like a handle or a pedal<FF>deliver forth<FF>draw or pour with a pump<FF>supply in great quantities<FF>flow intermittently<FF>move up and down<FF>raise (gases or fluids) with a pump<FF>question persistently<FF>"
The athlete pumps weights in the gym .,0,2,pumps,VERB,"operate like a pump; move up and down, like a handle or a pedal<FF>deliver forth<FF>draw or pour with a pump<FF>supply in great quantities<FF>flow intermittently<FF>move up and down<FF>raise (gases or fluids) with a pump<FF>question persistently<FF>"
She pumped the witnesses for information .,1,1,pumped,VERB,"operate like a pump; move up and down, like a handle or a pedal<FF>deliver forth<FF>draw or pour with a pump<FF>supply in great quantities<FF>flow intermittently<FF>move up and down<FF>raise (gases or fluids) with a pump<FF>question persistently<FF>"
He pushed the table into a corner .,0,1,pushed,VERB,"move with force,<FF>press, drive, or impel (someone) to action or completion of an action<FF>make publicity for; try to sell (a product)<FF>strive and make an effort to reach a goal<FF>press against forcefully without moving<FF>approach a certain age or speed<FF>exert oneself continuously, vigorously, or obtrusively to gain an end or engage in a crusade for a certain cause or person; be an advocate for<FF>sell or promote the sale of (illegal goods such as drugs)<FF>move strenuously and with effort<FF>make strenuous pushing movements during birth to expel the baby<FF>"
""" Now push hard "" , said the doctor to the woman .",0,2,push,VERB,"move with force,<FF>press, drive, or impel (someone) to action or completion of an action<FF>make publicity for; try to sell (a product)<FF>strive and make an effort to reach a goal<FF>press against forcefully without moving<FF>approach a certain age or speed<FF>exert oneself continuously, vigorously, or obtrusively to gain an end or engage in a crusade for a certain cause or person; be an advocate for<FF>sell or promote the sale of (illegal goods such as drugs)<FF>move strenuously and with effort<FF>make strenuous pushing movements during birth to expel the baby<FF>"
The salesman is aggressively pushing the new computer model .,1,4,pushing,VERB,"move with force,<FF>press, drive, or impel (someone) to action or completion of an action<FF>make publicity for; try to sell (a product)<FF>strive and make an effort to reach a goal<FF>press against forcefully without moving<FF>approach a certain age or speed<FF>exert oneself continuously, vigorously, or obtrusively to gain an end or engage in a crusade for a certain cause or person; be an advocate for<FF>sell or promote the sale of (illegal goods such as drugs)<FF>move strenuously and with effort<FF>make strenuous pushing movements during birth to expel the baby<FF>"
She is pushing fifty .,1,2,pushing,VERB,"move with force,<FF>press, drive, or impel (someone) to action or completion of an action<FF>make publicity for; try to sell (a product)<FF>strive and make an effort to reach a goal<FF>press against forcefully without moving<FF>approach a certain age or speed<FF>exert oneself continuously, vigorously, or obtrusively to gain an end or engage in a crusade for a certain cause or person; be an advocate for<FF>sell or promote the sale of (illegal goods such as drugs)<FF>move strenuously and with effort<FF>make strenuous pushing movements during birth to expel the baby<FF>"
The liberal party pushed for reforms .,1,3,pushed,VERB,"move with force,<FF>press, drive, or impel (someone) to action or completion of an action<FF>make publicity for; try to sell (a product)<FF>strive and make an effort to reach a goal<FF>press against forcefully without moving<FF>approach a certain age or speed<FF>exert oneself continuously, vigorously, or obtrusively to gain an end or engage in a crusade for a certain cause or person; be an advocate for<FF>sell or promote the sale of (illegal goods such as drugs)<FF>move strenuously and with effort<FF>make strenuous pushing movements during birth to expel the baby<FF>"
The guy hanging around the school is pushing drugs .,1,7,pushing,VERB,"move with force,<FF>press, drive, or impel (someone) to action or completion of an action<FF>make publicity for; try to sell (a product)<FF>strive and make an effort to reach a goal<FF>press against forcefully without moving<FF>approach a certain age or speed<FF>exert oneself continuously, vigorously, or obtrusively to gain an end or engage in a crusade for a certain cause or person; be an advocate for<FF>sell or promote the sale of (illegal goods such as drugs)<FF>move strenuously and with effort<FF>make strenuous pushing movements during birth to expel the baby<FF>"
The crowd pushed forward .,0,2,pushed,VERB,"move with force,<FF>press, drive, or impel (someone) to action or completion of an action<FF>make publicity for; try to sell (a product)<FF>strive and make an effort to reach a goal<FF>press against forcefully without moving<FF>approach a certain age or speed<FF>exert oneself continuously, vigorously, or obtrusively to gain an end or engage in a crusade for a certain cause or person; be an advocate for<FF>sell or promote the sale of (illegal goods such as drugs)<FF>move strenuously and with effort<FF>make strenuous pushing movements during birth to expel the baby<FF>"
The sun radiates heat .,0,2,radiates,VERB,"send out rays or waves<FF>send out real or metaphoric rays<FF>extend or spread outward from a center or focus or inward towards a center<FF>have a complexion with a strong bright color, such as red or pink<FF>cause to be seen by emitting light as if in rays<FF>experience a feeling of well-being or happiness, as from good health or an intense emotion<FF>issue or emerge in rays or waves<FF>spread into new habitats and produce variety or variegate<FF>"
The sun radiates heat .,0,2,radiates,VERB,"send out rays or waves<FF>send out real or metaphoric rays<FF>extend or spread outward from a center or focus or inward towards a center<FF>have a complexion with a strong bright color, such as red or pink<FF>cause to be seen by emitting light as if in rays<FF>experience a feeling of well-being or happiness, as from good health or an intense emotion<FF>issue or emerge in rays or waves<FF>spread into new habitats and produce variety or variegate<FF>"
She radiates happiness .,1,1,radiates,VERB,"send out rays or waves<FF>send out real or metaphoric rays<FF>extend or spread outward from a center or focus or inward towards a center<FF>have a complexion with a strong bright color, such as red or pink<FF>cause to be seen by emitting light as if in rays<FF>experience a feeling of well-being or happiness, as from good health or an intense emotion<FF>issue or emerge in rays or waves<FF>spread into new habitats and produce variety or variegate<FF>"
The police raided the crack house .,0,2,raided,VERB,"search without warning, make a sudden surprise attack on<FF>enter someone else's territory and take spoils<FF>take over (a company) by buying a controlling interest of its stock<FF>search for something needed or desired<FF>"
The pirates raided the coastal villages regularly .,0,2,raided,VERB,"search without warning, make a sudden surprise attack on<FF>enter someone else's territory and take spoils<FF>take over (a company) by buying a controlling interest of its stock<FF>search for something needed or desired<FF>"
T. Boone Pickens raided many large companies .,0,3,raided,VERB,"search without warning, make a sudden surprise attack on<FF>enter someone else's territory and take spoils<FF>take over (a company) by buying a controlling interest of its stock<FF>search for something needed or desired<FF>"
Our babysitter raided our refrigerator .,1,2,raided,VERB,"search without warning, make a sudden surprise attack on<FF>enter someone else's territory and take spoils<FF>take over (a company) by buying a controlling interest of its stock<FF>search for something needed or desired<FF>"
She could not recapture that feeling of happiness .,1,3,recapture,VERB,"experience anew<FF>take up anew<FF>take back by force, as after a battle<FF>capture again<FF>"
The author recaptures an old idea here .,1,2,recaptures,VERB,"experience anew<FF>take up anew<FF>take back by force, as after a battle<FF>capture again<FF>"
The military forces managed to recapture the fort .,0,5,recapture,VERB,"experience anew<FF>take up anew<FF>take back by force, as after a battle<FF>capture again<FF>"
They tried to recapture the escaped prisoner .,0,3,recapture,VERB,"experience anew<FF>take up anew<FF>take back by force, as after a battle<FF>capture again<FF>"
The bell cracked and had to be recast .,0,7,recast,VERB,"cast again, in a different role<FF>cast again<FF>cast or model anew<FF>"
She had to recast her image to please the electorate in her home state .,1,3,recast,VERB,"cast again, in a different role<FF>cast again<FF>cast or model anew<FF>"
Fame redounds to the heroes .,1,1,redounds,VERB,return or recoil<FF>contribute<FF>have an effect for good or ill<FF>
Her efforts will redound to the general good .,1,3,redound,VERB,return or recoil<FF>contribute<FF>have an effect for good or ill<FF>
This action reflects his true beliefs .,1,2,reflects,VERB,manifest or bring back<FF>reflect deeply on a subject<FF>to throw or bend back (from a surface)<FF>be bright by reflecting or casting light<FF>show an image of<FF>give evidence of a certain behavior<FF>give evidence of the quality of<FF>
Sound is reflected well in this auditorium .,0,2,reflected,VERB,manifest or bring back<FF>reflect deeply on a subject<FF>to throw or bend back (from a surface)<FF>be bright by reflecting or casting light<FF>show an image of<FF>give evidence of a certain behavior<FF>give evidence of the quality of<FF>
Drive carefully -- the wet road reflects .,0,6,reflects,VERB,manifest or bring back<FF>reflect deeply on a subject<FF>to throw or bend back (from a surface)<FF>be bright by reflecting or casting light<FF>show an image of<FF>give evidence of a certain behavior<FF>give evidence of the quality of<FF>
her sunglasses reflected his image .,0,2,reflected,VERB,manifest or bring back<FF>reflect deeply on a subject<FF>to throw or bend back (from a surface)<FF>be bright by reflecting or casting light<FF>show an image of<FF>give evidence of a certain behavior<FF>give evidence of the quality of<FF>
His lack of interest in the project reflects badly on him .,1,7,reflects,VERB,manifest or bring back<FF>reflect deeply on a subject<FF>to throw or bend back (from a surface)<FF>be bright by reflecting or casting light<FF>show an image of<FF>give evidence of a certain behavior<FF>give evidence of the quality of<FF>
The mess in his dorm room reflects on the student .,1,6,reflects,VERB,manifest or bring back<FF>reflect deeply on a subject<FF>to throw or bend back (from a surface)<FF>be bright by reflecting or casting light<FF>show an image of<FF>give evidence of a certain behavior<FF>give evidence of the quality of<FF>
reform a political system .,0,0,reform,VERB,"make changes for improvement in order to remove abuse and injustices<FF>bring, lead, or force to abandon a wrong or evil course of life, conduct, and adopt a right one<FF>produce by cracking<FF>break up the molecules of<FF>improve by alteration or correction of errors or defects and put into a better condition<FF>change for the better<FF>"
relax the tension on the rope .,0,0,relax,VERB,"become less tense, rest, or take one's ease<FF>make less taut<FF>become loose or looser or less tight<FF>cause to feel relaxed<FF>become less tense, less formal, or less restrained, and assume a friendlier manner<FF>make less severe or strict<FF>become less severe or strict<FF>make less active or fast<FF>"
A hot bath always relaxes me .,0,4,relaxes,VERB,"become less tense, rest, or take one's ease<FF>make less taut<FF>become loose or looser or less tight<FF>cause to feel relaxed<FF>become less tense, less formal, or less restrained, and assume a friendlier manner<FF>make less severe or strict<FF>become less severe or strict<FF>make less active or fast<FF>"
our new colleague relaxed when he saw that we were a friendly group .,0,3,relaxed,VERB,"become less tense, rest, or take one's ease<FF>make less taut<FF>become loose or looser or less tight<FF>cause to feel relaxed<FF>become less tense, less formal, or less restrained, and assume a friendlier manner<FF>make less severe or strict<FF>become less severe or strict<FF>make less active or fast<FF>"
The government relaxed the curfew after most of the rebels were caught .,1,2,relaxed,VERB,"become less tense, rest, or take one's ease<FF>make less taut<FF>become loose or looser or less tight<FF>cause to feel relaxed<FF>become less tense, less formal, or less restrained, and assume a friendlier manner<FF>make less severe or strict<FF>become less severe or strict<FF>make less active or fast<FF>"
The rules relaxed after the new director arrived .,1,2,relaxed,VERB,"become less tense, rest, or take one's ease<FF>make less taut<FF>become loose or looser or less tight<FF>cause to feel relaxed<FF>become less tense, less formal, or less restrained, and assume a friendlier manner<FF>make less severe or strict<FF>become less severe or strict<FF>make less active or fast<FF>"
One can never fully repair the suffering and losses of the Jews in the Third Reich .,1,4,repair,VERB,"restore by replacing a part or putting together what is torn or broken<FF>make amends for; pay compensation for<FF>move, travel, or proceed toward some place<FF>set straight or right<FF>give new life or energy to<FF>"
The doctors revived the comatose man .,0,2,revived,VERB,"cause to regain consciousness<FF>give new life or energy to<FF>be brought back to life, consciousness, or strength<FF>restore from a depressed, inactive, or unused state<FF>return to consciousness<FF>"
A hot soup will revive me .,1,4,revive,VERB,"cause to regain consciousness<FF>give new life or energy to<FF>be brought back to life, consciousness, or strength<FF>restore from a depressed, inactive, or unused state<FF>return to consciousness<FF>"
Interest in ESP revived .,1,3,revived,VERB,"cause to regain consciousness<FF>give new life or energy to<FF>be brought back to life, consciousness, or strength<FF>restore from a depressed, inactive, or unused state<FF>return to consciousness<FF>"
He revived this style of opera .,1,1,revived,VERB,"cause to regain consciousness<FF>give new life or energy to<FF>be brought back to life, consciousness, or strength<FF>restore from a depressed, inactive, or unused state<FF>return to consciousness<FF>"
The curtain ripped from top to bottom .,0,2,ripped,VERB,tear or be torn violently<FF>move precipitously or violently<FF>cut (wood) along the grain<FF>criticize or abuse strongly and violently<FF>
The tornado ripped along the coast .,1,2,ripped,VERB,tear or be torn violently<FF>move precipitously or violently<FF>cut (wood) along the grain<FF>criticize or abuse strongly and violently<FF>
The candidate ripped into his opponent mercilessly .,1,2,ripped,VERB,tear or be torn violently<FF>move precipitously or violently<FF>cut (wood) along the grain<FF>criticize or abuse strongly and violently<FF>
this plant roots quickly .,0,2,roots,VERB,"take root and begin to grow<FF>come into existence, originate<FF>plant by the roots<FF>dig with the snout<FF>become settled or established and stable in one's residence or life style<FF>cause to take roots<FF>"
The problem roots in her depression .,1,2,roots,VERB,"take root and begin to grow<FF>come into existence, originate<FF>plant by the roots<FF>dig with the snout<FF>become settled or established and stable in one's residence or life style<FF>cause to take roots<FF>"
the pig was rooting for truffles .,0,3,rooting,VERB,"take root and begin to grow<FF>come into existence, originate<FF>plant by the roots<FF>dig with the snout<FF>become settled or established and stable in one's residence or life style<FF>cause to take roots<FF>"
We rotate the lead soprano every night .,1,1,rotate,VERB,turn on or around an axis or a center<FF>exchange on a regular basis<FF>perform a job or duty on a rotating basis<FF>cause to turn on an axis or center<FF>turn outward<FF>plant or grow in a fixed cyclic order of succession<FF>
Interns have to rotate for a few months .,1,3,rotate,VERB,turn on or around an axis or a center<FF>exchange on a regular basis<FF>perform a job or duty on a rotating basis<FF>cause to turn on an axis or center<FF>turn outward<FF>plant or grow in a fixed cyclic order of succession<FF>
We rotate the crops so as to maximize the use of the soil .,1,1,rotate,VERB,turn on or around an axis or a center<FF>exchange on a regular basis<FF>perform a job or duty on a rotating basis<FF>cause to turn on an axis or center<FF>turn outward<FF>plant or grow in a fixed cyclic order of succession<FF>
She wanted to ruffle his composure .,1,3,ruffle,VERB,"stir up (water) so as to form ripples<FF>trouble or vex<FF>to walk with a lofty proud gait, often in an attempt to impress others<FF>discompose<FF>twitch or flutter<FF>mix so as to make a random order or arrangement<FF>erect or fluff up<FF>disturb the smoothness of<FF>pleat or gather into a ruffle<FF>"
This play is going to ruffle some people .,1,5,ruffle,VERB,"stir up (water) so as to form ripples<FF>trouble or vex<FF>to walk with a lofty proud gait, often in an attempt to impress others<FF>discompose<FF>twitch or flutter<FF>mix so as to make a random order or arrangement<FF>erect or fluff up<FF>disturb the smoothness of<FF>pleat or gather into a ruffle<FF>"
The bird ruffled its feathers .,0,2,ruffled,VERB,"stir up (water) so as to form ripples<FF>trouble or vex<FF>to walk with a lofty proud gait, often in an attempt to impress others<FF>discompose<FF>twitch or flutter<FF>mix so as to make a random order or arrangement<FF>erect or fluff up<FF>disturb the smoothness of<FF>pleat or gather into a ruffle<FF>"
The wind ruffled the surface of the water .,0,2,ruffled,VERB,"stir up (water) so as to form ripples<FF>trouble or vex<FF>to walk with a lofty proud gait, often in an attempt to impress others<FF>discompose<FF>twitch or flutter<FF>mix so as to make a random order or arrangement<FF>erect or fluff up<FF>disturb the smoothness of<FF>pleat or gather into a ruffle<FF>"
The seamstress ruffled the curtain fabric .,0,2,ruffled,VERB,"stir up (water) so as to form ripples<FF>trouble or vex<FF>to walk with a lofty proud gait, often in an attempt to impress others<FF>discompose<FF>twitch or flutter<FF>mix so as to make a random order or arrangement<FF>erect or fluff up<FF>disturb the smoothness of<FF>pleat or gather into a ruffle<FF>"
You have ruined my car by pouring sugar in the tank !,0,2,ruined,VERB,destroy completely; damage irreparably<FF>destroy or cause to fail<FF>reduce to bankruptcy<FF>reduce to ruins<FF>deprive of virginity<FF>fall into ruin<FF>
This behavior will ruin your chances of winning the election .,1,3,ruin,VERB,destroy completely; damage irreparably<FF>destroy or cause to fail<FF>reduce to bankruptcy<FF>reduce to ruins<FF>deprive of virginity<FF>fall into ruin<FF>
